datetime,day,power,cost,currentState
2024-04-02T05:10:00.000+00:00,Tuesday,103.35,16.16,New Jersey
2024-04-02T05:15:00.000+00:00,Tuesday,172.5,26.98,New Jersey
2024-04-02T05:20:00.000+00:00,Tuesday,131.18,20.52,New Jersey
2024-04-02T05:25:00.000+00:00,Tuesday,115.51,18.07,New Jersey
2024-04-02T05:30:00.000+00:00,Tuesday,102.44,16.02,New Jersey
2024-04-02T05:35:00.000+00:00,Tuesday,112.61,17.61,New Jersey
2024-04-02T05:40:00.000+00:00,Tuesday,128.25,20.06,New Jersey
2024-04-02T05:45:00.000+00:00,Tuesday,104.99,16.42,New Jersey
2024-04-02T05:50:00.000+00:00,Tuesday,172.17,26.93,New Jersey
2024-04-02T05:55:00.000+00:00,Tuesday,112.48,17.59,New Jersey
2024-04-02T06:00:00.000+00:00,Tuesday,144.38,22.58,New Jersey
2024-04-02T06:05:00.000+00:00,Tuesday,144.47,22.6,New Jersey
2024-04-02T06:10:00.000+00:00,Tuesday,114.93,17.98,New Jersey
2024-04-02T06:15:00.000+00:00,Tuesday,177.51,27.76,New Jersey
2024-04-02T06:20:00.000+00:00,Tuesday,139.43,21.81,New Jersey
2024-04-02T06:25:00.000+00:00,Tuesday,134.84,21.09,New Jersey
2024-04-02T06:30:00.000+00:00,Tuesday,193.43,30.25,New Jersey
2024-04-02T06:35:00.000+00:00,Tuesday,104.69,16.37,New Jersey
2024-04-02T06:40:00.000+00:00,Tuesday,115.86,18.12,New Jersey
2024-04-02T06:45:00.000+00:00,Tuesday,161.66,25.28,New Jersey
2024-04-02T06:50:00.000+00:00,Tuesday,193.35,30.24,New Jersey
2024-04-02T06:55:00.000+00:00,Tuesday,148.83,23.28,New Jersey
2024-04-02T07:00:00.000+00:00,Tuesday,152.77,23.89,New Jersey
2024-04-02T07:05:00.000+00:00,Tuesday,140.6,21.99,New Jersey
2024-04-02T07:10:00.000+00:00,Tuesday,197.79,30.93,New Jersey
2024-04-02T07:15:00.000+00:00,Tuesday,190.25,29.76,New Jersey
2024-04-02T07:20:00.000+00:00,Tuesday,184.11,28.79,New Jersey
2024-04-02T07:25:00.000+00:00,Tuesday,106.7,16.69,New Jersey
2024-04-02T07:30:00.000+00:00,Tuesday,152.95,23.92,New Jersey
2024-04-02T07:35:00.000+00:00,Tuesday,108.42,16.96,New Jersey
2024-04-02T07:40:00.000+00:00,Tuesday,177.35,27.74,New Jersey
2024-04-02T07:45:00.000+00:00,Tuesday,185.93,29.08,New Jersey
2024-04-02T07:50:00.000+00:00,Tuesday,103.6,16.2,New Jersey
2024-04-02T07:55:00.000+00:00,Tuesday,195.61,30.59,New Jersey
2024-04-02T08:00:00.000+00:00,Tuesday,144.13,22.54,New Jersey
2024-04-02T08:05:00.000+00:00,Tuesday,161.22,25.21,New Jersey
2024-04-02T08:10:00.000+00:00,Tuesday,123.85,19.37,New Jersey
2024-04-02T08:15:00.000+00:00,Tuesday,117.4,18.36,New Jersey
2024-04-02T08:20:00.000+00:00,Tuesday,191.14,29.89,New Jersey
2024-04-02T08:25:00.000+00:00,Tuesday,145.9,22.82,New Jersey
2024-04-02T08:30:00.000+00:00,Tuesday,157.39,24.62,New Jersey
2024-04-02T08:35:00.000+00:00,Tuesday,138.4,21.65,New Jersey
2024-04-02T08:40:00.000+00:00,Tuesday,123.83,19.37,New Jersey
2024-04-02T08:45:00.000+00:00,Tuesday,194.17,30.37,New Jersey
2024-04-02T08:50:00.000+00:00,Tuesday,169.36,26.49,New Jersey
2024-04-02T08:55:00.000+00:00,Tuesday,162.67,25.44,New Jersey
2024-04-02T09:00:00.000+00:00,Tuesday,113.19,17.7,New Jersey
2024-04-02T09:05:00.000+00:00,Tuesday,196.06,30.66,New Jersey
2024-04-02T09:10:00.000+00:00,Tuesday,162.67,25.44,New Jersey
2024-04-02T09:15:00.000+00:00,Tuesday,182.59,28.56,New Jersey
2024-04-02T09:20:00.000+00:00,Tuesday,187.51,29.33,New Jersey
2024-04-02T09:25:00.000+00:00,Tuesday,115.21,18.02,New Jersey
2024-04-02T09:30:00.000+00:00,Tuesday,106.8,16.7,New Jersey
2024-04-02T09:35:00.000+00:00,Tuesday,123.23,19.27,New Jersey
2024-04-02T09:40:00.000+00:00,Tuesday,119.27,18.65,New Jersey
2024-04-02T09:45:00.000+00:00,Tuesday,134.26,21.0,New Jersey
2024-04-02T09:50:00.000+00:00,Tuesday,124.24,19.43,New Jersey
2024-04-02T09:55:00.000+00:00,Tuesday,119.53,18.69,New Jersey
2024-04-02T10:00:00.000+00:00,Tuesday,157.33,24.61,New Jersey
2024-04-02T10:05:00.000+00:00,Tuesday,159.49,24.94,New Jersey
2024-04-02T10:10:00.000+00:00,Tuesday,111.29,17.41,New Jersey
2024-04-02T10:15:00.000+00:00,Tuesday,123.33,19.29,New Jersey
2024-04-02T10:20:00.000+00:00,Tuesday,116.19,18.17,New Jersey
2024-04-02T10:25:00.000+00:00,Tuesday,151.12,23.64,New Jersey
2024-04-02T10:30:00.000+00:00,Tuesday,109.99,17.2,New Jersey
2024-04-02T10:35:00.000+00:00,Tuesday,186.84,29.22,New Jersey
2024-04-02T10:40:00.000+00:00,Tuesday,145.18,22.71,New Jersey
2024-04-02T10:45:00.000+00:00,Tuesday,199.46,31.2,New Jersey
2024-04-02T10:50:00.000+00:00,Tuesday,194.25,30.38,New Jersey
2024-04-02T10:55:00.000+00:00,Tuesday,183.69,28.73,New Jersey
2024-04-02T11:00:00.000+00:00,Tuesday,174.29,27.26,New Jersey
2024-04-02T11:05:00.000+00:00,Tuesday,198.3,31.01,New Jersey
2024-04-02T11:10:00.000+00:00,Tuesday,165.32,25.86,New Jersey
2024-04-02T11:15:00.000+00:00,Tuesday,147.11,23.01,New Jersey
2024-04-02T11:20:00.000+00:00,Tuesday,189.64,29.66,New Jersey
2024-04-02T11:25:00.000+00:00,Tuesday,153.03,23.93,New Jersey
2024-04-02T11:30:00.000+00:00,Tuesday,199.5,31.2,New Jersey
2024-04-02T11:35:00.000+00:00,Tuesday,113.25,17.71,New Jersey
2024-04-02T11:40:00.000+00:00,Tuesday,118.8,18.58,New Jersey
2024-04-02T11:45:00.000+00:00,Tuesday,179.54,28.08,New Jersey
2024-04-02T11:50:00.000+00:00,Tuesday,185.83,29.06,New Jersey
2024-04-02T11:55:00.000+00:00,Tuesday,171.28,26.79,New Jersey
2024-04-02T12:00:00.000+00:00,Tuesday,158.14,24.73,New Jersey
2024-04-02T12:05:00.000+00:00,Tuesday,103.91,16.25,New Jersey
2024-04-02T12:10:00.000+00:00,Tuesday,156.77,24.52,New Jersey
2024-04-02T12:15:00.000+00:00,Tuesday,146.53,22.92,New Jersey
2024-04-02T12:20:00.000+00:00,Tuesday,160.03,25.03,New Jersey
2024-04-02T12:25:00.000+00:00,Tuesday,143.2,22.4,New Jersey
2024-04-02T12:30:00.000+00:00,Tuesday,135.8,21.24,New Jersey
2024-04-02T12:35:00.000+00:00,Tuesday,165.19,25.84,New Jersey
2024-04-02T12:40:00.000+00:00,Tuesday,113.18,17.7,New Jersey
2024-04-02T12:45:00.000+00:00,Tuesday,125.97,19.7,New Jersey
2024-04-02T12:50:00.000+00:00,Tuesday,181.03,28.31,New Jersey
2024-04-02T12:55:00.000+00:00,Tuesday,133.46,20.87,New Jersey
2024-04-02T13:00:00.000+00:00,Tuesday,197.08,30.82,New Jersey
2024-04-02T13:05:00.000+00:00,Tuesday,191.37,29.93,New Jersey
2024-04-02T13:10:00.000+00:00,Tuesday,107.17,16.76,New Jersey
2024-04-02T13:15:00.000+00:00,Tuesday,169.94,26.58,New Jersey
2024-04-02T13:20:00.000+00:00,Tuesday,163.03,25.5,New Jersey
2024-04-02T13:25:00.000+00:00,Tuesday,150.89,23.6,New Jersey
2024-04-02T13:30:00.000+00:00,Tuesday,193.65,30.29,New Jersey
2024-04-02T13:35:00.000+00:00,Tuesday,149.92,23.45,New Jersey
2024-04-02T13:40:00.000+00:00,Tuesday,181.87,28.44,New Jersey
2024-04-02T13:45:00.000+00:00,Tuesday,146.34,22.89,New Jersey
2024-04-02T13:50:00.000+00:00,Tuesday,106.99,16.73,New Jersey
2024-04-02T13:55:00.000+00:00,Tuesday,144.88,22.66,New Jersey
2024-04-02T14:00:00.000+00:00,Tuesday,103.52,16.19,New Jersey
2024-04-02T14:05:00.000+00:00,Tuesday,132.18,20.67,New Jersey
2024-04-02T14:10:00.000+00:00,Tuesday,131.23,20.52,New Jersey
2024-04-02T14:15:00.000+00:00,Tuesday,193.61,30.28,New Jersey
2024-04-02T14:20:00.000+00:00,Tuesday,188.72,29.52,New Jersey
2024-04-02T14:25:00.000+00:00,Tuesday,119.7,18.72,New Jersey
2024-04-02T14:30:00.000+00:00,Tuesday,128.82,20.15,New Jersey
2024-04-02T14:35:00.000+00:00,Tuesday,190.9,29.86,New Jersey
2024-04-02T14:40:00.000+00:00,Tuesday,119.39,18.67,New Jersey
2024-04-02T14:45:00.000+00:00,Tuesday,169.59,26.52,New Jersey
2024-04-02T14:50:00.000+00:00,Tuesday,165.71,25.92,New Jersey
2024-04-02T14:55:00.000+00:00,Tuesday,102.9,16.09,New Jersey
2024-04-02T15:00:00.000+00:00,Tuesday,162.99,25.49,New Jersey
2024-04-02T15:05:00.000+00:00,Tuesday,147.82,23.12,New Jersey
2024-04-02T15:10:00.000+00:00,Tuesday,163.78,25.62,New Jersey
2024-04-02T15:15:00.000+00:00,Tuesday,121.92,19.07,New Jersey
2024-04-02T15:20:00.000+00:00,Tuesday,138.6,21.68,New Jersey
2024-04-02T15:25:00.000+00:00,Tuesday,118.76,18.57,New Jersey
2024-04-02T15:30:00.000+00:00,Tuesday,135.74,21.23,New Jersey
2024-04-02T15:35:00.000+00:00,Tuesday,185.44,29.0,New Jersey
2024-04-02T15:40:00.000+00:00,Tuesday,198.3,31.01,New Jersey
2024-04-02T15:45:00.000+00:00,Tuesday,107.95,16.88,New Jersey
2024-04-02T15:50:00.000+00:00,Tuesday,127.5,19.94,New Jersey
2024-04-02T15:55:00.000+00:00,Tuesday,151.67,23.72,New Jersey
2024-04-02T16:00:00.000+00:00,Tuesday,149.45,23.37,New Jersey
2024-04-02T16:05:00.000+00:00,Tuesday,111.35,17.42,New Jersey
2024-04-02T16:10:00.000+00:00,Tuesday,162.69,25.44,New Jersey
2024-04-02T16:15:00.000+00:00,Tuesday,174.93,27.36,New Jersey
2024-04-02T16:20:00.000+00:00,Tuesday,124.3,19.44,New Jersey
2024-04-02T16:25:00.000+00:00,Tuesday,140.68,22.0,New Jersey
2024-04-02T16:30:00.000+00:00,Tuesday,177.05,27.69,New Jersey
2024-04-02T16:35:00.000+00:00,Tuesday,158.53,24.79,New Jersey
2024-04-02T16:40:00.000+00:00,Tuesday,173.04,27.06,New Jersey
2024-04-02T16:45:00.000+00:00,Tuesday,173.95,27.21,New Jersey
2024-04-02T16:50:00.000+00:00,Tuesday,171.9,26.89,New Jersey
2024-04-02T16:55:00.000+00:00,Tuesday,196.95,30.8,New Jersey
2024-04-02T17:00:00.000+00:00,Tuesday,188.89,29.54,New Jersey
2024-04-02T17:05:00.000+00:00,Tuesday,148.29,23.19,New Jersey
2024-04-02T17:10:00.000+00:00,Tuesday,176.39,27.59,New Jersey
2024-04-02T17:15:00.000+00:00,Tuesday,161.36,25.24,New Jersey
2024-04-02T17:20:00.000+00:00,Tuesday,155.63,24.34,New Jersey
2024-04-02T17:25:00.000+00:00,Tuesday,172.74,27.02,New Jersey
2024-04-02T17:30:00.000+00:00,Tuesday,161.96,25.33,New Jersey
2024-04-02T17:35:00.000+00:00,Tuesday,116.63,18.24,New Jersey
2024-04-02T17:40:00.000+00:00,Tuesday,100.46,15.71,New Jersey
2024-04-02T17:45:00.000+00:00,Tuesday,126.48,19.78,New Jersey
2024-04-02T17:50:00.000+00:00,Tuesday,193.85,30.32,New Jersey
2024-04-02T17:55:00.000+00:00,Tuesday,104.64,16.37,New Jersey
2024-04-02T18:00:00.000+00:00,Tuesday,185.39,28.99,New Jersey
2024-04-02T18:05:00.000+00:00,Tuesday,170.99,26.74,New Jersey
2024-04-02T18:10:00.000+00:00,Tuesday,121.99,19.08,New Jersey
2024-04-02T18:15:00.000+00:00,Tuesday,115.37,18.04,New Jersey
2024-04-02T18:20:00.000+00:00,Tuesday,162.67,25.44,New Jersey
2024-04-02T18:25:00.000+00:00,Tuesday,121.64,19.02,New Jersey
2024-04-02T18:30:00.000+00:00,Tuesday,130.17,20.36,New Jersey
2024-04-02T18:35:00.000+00:00,Tuesday,144.9,22.66,New Jersey
2024-04-02T18:40:00.000+00:00,Tuesday,133.83,20.93,New Jersey
2024-04-02T18:45:00.000+00:00,Tuesday,137.16,21.45,New Jersey
2024-04-02T18:50:00.000+00:00,Tuesday,185.95,29.08,New Jersey
2024-04-02T18:55:00.000+00:00,Tuesday,128.78,20.14,New Jersey
2024-04-02T19:00:00.000+00:00,Tuesday,115.85,18.12,New Jersey
2024-04-02T19:05:00.000+00:00,Tuesday,127.0,19.86,New Jersey
2024-04-02T19:10:00.000+00:00,Tuesday,145.17,22.7,New Jersey
2024-04-02T19:15:00.000+00:00,Tuesday,145.51,22.76,New Jersey
2024-04-02T19:20:00.000+00:00,Tuesday,127.52,19.94,New Jersey
2024-04-02T19:25:00.000+00:00,Tuesday,167.4,26.18,New Jersey
2024-04-02T19:30:00.000+00:00,Tuesday,197.95,30.96,New Jersey
2024-04-02T19:35:00.000+00:00,Tuesday,145.1,22.69,New Jersey
2024-04-02T19:40:00.000+00:00,Tuesday,147.58,23.08,New Jersey
2024-04-02T19:45:00.000+00:00,Tuesday,169.13,26.45,New Jersey
2024-04-02T19:50:00.000+00:00,Tuesday,184.29,28.82,New Jersey
2024-04-02T19:55:00.000+00:00,Tuesday,156.33,24.45,New Jersey
2024-04-02T20:00:00.000+00:00,Tuesday,182.24,28.5,New Jersey
2024-04-02T20:05:00.000+00:00,Tuesday,146.27,22.88,New Jersey
2024-04-02T20:10:00.000+00:00,Tuesday,186.48,29.17,New Jersey
2024-04-02T20:15:00.000+00:00,Tuesday,128.79,20.14,New Jersey
2024-04-02T20:20:00.000+00:00,Tuesday,198.95,31.12,New Jersey
2024-04-02T20:25:00.000+00:00,Tuesday,143.18,22.39,New Jersey
2024-04-02T20:30:00.000+00:00,Tuesday,105.15,16.45,New Jersey
2024-04-02T20:35:00.000+00:00,Tuesday,122.09,19.09,New Jersey
2024-04-02T20:40:00.000+00:00,Tuesday,133.0,20.8,New Jersey
2024-04-02T20:45:00.000+00:00,Tuesday,159.73,24.98,New Jersey
2024-04-02T20:50:00.000+00:00,Tuesday,173.18,27.09,New Jersey
2024-04-02T20:55:00.000+00:00,Tuesday,180.7,28.26,New Jersey
2024-04-02T21:00:00.000+00:00,Tuesday,112.94,17.66,New Jersey
2024-04-02T21:05:00.000+00:00,Tuesday,186.36,29.15,New Jersey
2024-04-02T21:10:00.000+00:00,Tuesday,169.06,26.44,New Jersey
2024-04-02T21:15:00.000+00:00,Tuesday,160.42,25.09,New Jersey
2024-04-02T21:20:00.000+00:00,Tuesday,114.1,17.85,New Jersey
2024-04-02T21:25:00.000+00:00,Tuesday,186.38,29.15,New Jersey
2024-04-02T21:30:00.000+00:00,Tuesday,151.36,23.67,New Jersey
2024-04-02T21:35:00.000+00:00,Tuesday,121.6,19.02,New Jersey
2024-04-02T21:40:00.000+00:00,Tuesday,169.05,26.44,New Jersey
2024-04-02T21:45:00.000+00:00,Tuesday,168.99,26.43,New Jersey
2024-04-02T21:50:00.000+00:00,Tuesday,112.75,17.63,New Jersey
2024-04-02T21:55:00.000+00:00,Tuesday,157.2,24.59,New Jersey
2024-04-02T22:00:00.000+00:00,Tuesday,114.79,17.95,New Jersey
2024-04-02T22:05:00.000+00:00,Tuesday,196.94,30.8,New Jersey
2024-04-02T22:10:00.000+00:00,Tuesday,174.31,27.26,New Jersey
2024-04-02T22:15:00.000+00:00,Tuesday,106.33,16.63,New Jersey
2024-04-02T22:20:00.000+00:00,Tuesday,161.03,25.19,New Jersey
2024-04-02T22:25:00.000+00:00,Tuesday,198.73,31.08,New Jersey
2024-04-02T22:30:00.000+00:00,Tuesday,184.9,28.92,New Jersey
2024-04-02T22:35:00.000+00:00,Tuesday,157.0,24.55,New Jersey
2024-04-02T22:40:00.000+00:00,Tuesday,189.64,29.66,New Jersey
2024-04-02T22:45:00.000+00:00,Tuesday,196.18,30.68,New Jersey
2024-04-02T22:50:00.000+00:00,Tuesday,104.0,16.27,New Jersey
2024-04-02T22:55:00.000+00:00,Tuesday,197.51,30.89,New Jersey
2024-04-02T23:00:00.000+00:00,Tuesday,140.35,21.95,New Jersey
2024-04-02T23:05:00.000+00:00,Tuesday,116.15,18.17,New Jersey
2024-04-02T23:10:00.000+00:00,Tuesday,157.12,24.57,New Jersey
2024-04-02T23:15:00.000+00:00,Tuesday,198.69,31.08,New Jersey
2024-04-02T23:20:00.000+00:00,Tuesday,148.61,23.24,New Jersey
2024-04-02T23:25:00.000+00:00,Tuesday,180.83,28.28,New Jersey
2024-04-02T23:30:00.000+00:00,Tuesday,109.51,17.13,New Jersey
2024-04-02T23:35:00.000+00:00,Tuesday,158.17,24.74,New Jersey
2024-04-02T23:40:00.000+00:00,Tuesday,180.25,28.19,New Jersey
2024-04-02T23:45:00.000+00:00,Tuesday,177.23,27.72,New Jersey
2024-04-02T23:50:00.000+00:00,Tuesday,129.54,20.26,New Jersey
2024-04-02T23:55:00.000+00:00,Tuesday,108.4,16.95,New Jersey
2024-04-03T00:00:00.000+00:00,Wednesday,196.18,30.68,New Jersey
2024-04-03T00:05:00.000+00:00,Wednesday,124.77,19.51,New Jersey
2024-04-03T00:10:00.000+00:00,Wednesday,145.34,22.73,New Jersey
2024-04-03T00:15:00.000+00:00,Wednesday,113.64,17.77,New Jersey
2024-04-03T00:20:00.000+00:00,Wednesday,140.72,22.01,New Jersey
2024-04-03T00:25:00.000+00:00,Wednesday,115.54,18.07,New Jersey
2024-04-03T00:30:00.000+00:00,Wednesday,146.94,22.98,New Jersey
2024-04-03T00:35:00.000+00:00,Wednesday,119.56,18.7,New Jersey
2024-04-03T00:40:00.000+00:00,Wednesday,146.88,22.97,New Jersey
2024-04-03T00:45:00.000+00:00,Wednesday,157.99,24.71,New Jersey
2024-04-03T00:50:00.000+00:00,Wednesday,111.04,17.37,New Jersey
2024-04-03T00:55:00.000+00:00,Wednesday,164.22,25.68,New Jersey
2024-04-03T01:00:00.000+00:00,Wednesday,197.58,30.9,New Jersey
2024-04-03T01:05:00.000+00:00,Wednesday,186.51,29.17,New Jersey
2024-04-03T01:10:00.000+00:00,Wednesday,106.07,16.59,New Jersey
2024-04-03T01:15:00.000+00:00,Wednesday,121.21,18.96,New Jersey
2024-04-03T01:20:00.000+00:00,Wednesday,151.71,23.73,New Jersey
2024-04-03T01:25:00.000+00:00,Wednesday,193.81,30.31,New Jersey
2024-04-03T01:30:00.000+00:00,Wednesday,128.98,20.17,New Jersey
2024-04-03T01:35:00.000+00:00,Wednesday,171.48,26.82,New Jersey
2024-04-03T01:40:00.000+00:00,Wednesday,163.24,25.53,New Jersey
2024-04-03T01:45:00.000+00:00,Wednesday,131.91,20.63,New Jersey
2024-04-03T01:50:00.000+00:00,Wednesday,135.25,21.15,New Jersey
2024-04-03T01:55:00.000+00:00,Wednesday,133.58,20.89,New Jersey
2024-04-03T02:00:00.000+00:00,Wednesday,115.79,18.11,New Jersey
2024-04-03T02:05:00.000+00:00,Wednesday,100.31,15.69,New Jersey
2024-04-03T02:10:00.000+00:00,Wednesday,129.06,20.18,New Jersey
2024-04-03T02:15:00.000+00:00,Wednesday,120.25,18.81,New Jersey
2024-04-03T02:20:00.000+00:00,Wednesday,139.3,21.79,New Jersey
2024-04-03T02:25:00.000+00:00,Wednesday,162.99,25.49,New Jersey
2024-04-03T02:30:00.000+00:00,Wednesday,122.36,19.14,New Jersey
2024-04-03T02:35:00.000+00:00,Wednesday,131.85,20.62,New Jersey
2024-04-03T02:40:00.000+00:00,Wednesday,147.64,23.09,New Jersey
2024-04-03T02:45:00.000+00:00,Wednesday,148.4,23.21,New Jersey
2024-04-03T02:50:00.000+00:00,Wednesday,146.73,22.95,New Jersey
2024-04-03T02:55:00.000+00:00,Wednesday,160.32,25.07,New Jersey
2024-04-03T03:00:00.000+00:00,Wednesday,139.83,21.87,New Jersey
2024-04-03T03:05:00.000+00:00,Wednesday,164.98,25.8,New Jersey
2024-04-03T03:10:00.000+00:00,Wednesday,111.94,17.51,New Jersey
2024-04-03T03:15:00.000+00:00,Wednesday,175.07,27.38,New Jersey
2024-04-03T03:20:00.000+00:00,Wednesday,161.34,25.23,New Jersey
2024-04-03T03:25:00.000+00:00,Wednesday,105.73,16.54,New Jersey
2024-04-03T03:30:00.000+00:00,Wednesday,174.88,27.35,New Jersey
2024-04-03T03:35:00.000+00:00,Wednesday,108.8,17.02,New Jersey
2024-04-03T03:40:00.000+00:00,Wednesday,182.61,28.56,New Jersey
2024-04-03T03:45:00.000+00:00,Wednesday,130.36,20.39,New Jersey
2024-04-03T03:50:00.000+00:00,Wednesday,130.13,20.35,New Jersey
2024-04-03T03:55:00.000+00:00,Wednesday,182.31,28.51,New Jersey
2024-04-03T04:00:00.000+00:00,Wednesday,193.83,30.32,New Jersey
2024-04-03T04:05:00.000+00:00,Wednesday,163.45,25.56,New Jersey
2024-04-03T04:10:00.000+00:00,Wednesday,165.06,25.82,New Jersey
2024-04-03T04:15:00.000+00:00,Wednesday,143.08,22.38,New Jersey
2024-04-03T04:20:00.000+00:00,Wednesday,160.28,25.07,New Jersey
2024-04-03T04:25:00.000+00:00,Wednesday,159.16,24.89,New Jersey
2024-04-03T04:30:00.000+00:00,Wednesday,147.89,23.13,New Jersey
2024-04-03T04:35:00.000+00:00,Wednesday,127.44,19.93,New Jersey
2024-04-03T04:40:00.000+00:00,Wednesday,132.48,20.72,New Jersey
2024-04-03T04:45:00.000+00:00,Wednesday,100.76,15.76,New Jersey
2024-04-03T04:50:00.000+00:00,Wednesday,153.87,24.07,New Jersey
2024-04-03T04:55:00.000+00:00,Wednesday,195.64,30.6,New Jersey
2024-04-03T05:00:00.000+00:00,Wednesday,119.73,18.73,New Jersey
2024-04-03T05:05:00.000+00:00,Wednesday,166.35,26.02,New Jersey
2024-04-03T05:10:00.000+00:00,Wednesday,160.31,25.07,New Jersey
2024-04-03T05:15:00.000+00:00,Wednesday,180.3,28.2,New Jersey
2024-04-03T05:20:00.000+00:00,Wednesday,192.29,30.07,New Jersey
2024-04-03T05:25:00.000+00:00,Wednesday,195.96,30.65,New Jersey
2024-04-03T05:30:00.000+00:00,Wednesday,120.81,18.89,New Jersey
2024-04-03T05:35:00.000+00:00,Wednesday,189.46,29.63,New Jersey
2024-04-03T05:40:00.000+00:00,Wednesday,182.31,28.51,New Jersey
2024-04-03T05:45:00.000+00:00,Wednesday,142.76,22.33,New Jersey
2024-04-03T05:50:00.000+00:00,Wednesday,126.28,19.75,New Jersey
2024-04-03T05:55:00.000+00:00,Wednesday,112.7,17.63,New Jersey
2024-04-03T06:00:00.000+00:00,Wednesday,160.91,25.17,New Jersey
2024-04-03T06:05:00.000+00:00,Wednesday,188.68,29.51,New Jersey
2024-04-03T06:10:00.000+00:00,Wednesday,142.88,22.35,New Jersey
2024-04-03T06:15:00.000+00:00,Wednesday,156.36,24.45,New Jersey
2024-04-03T06:20:00.000+00:00,Wednesday,198.85,31.1,New Jersey
2024-04-03T06:25:00.000+00:00,Wednesday,129.61,20.27,New Jersey
2024-04-03T06:30:00.000+00:00,Wednesday,184.87,28.91,New Jersey
2024-04-03T06:35:00.000+00:00,Wednesday,118.8,18.58,New Jersey
2024-04-03T06:40:00.000+00:00,Wednesday,184.55,28.86,New Jersey
2024-04-03T06:45:00.000+00:00,Wednesday,172.96,27.05,New Jersey
2024-04-03T06:50:00.000+00:00,Wednesday,189.04,29.57,New Jersey
2024-04-03T06:55:00.000+00:00,Wednesday,122.47,19.15,New Jersey
2024-04-03T07:00:00.000+00:00,Wednesday,112.31,17.57,New Jersey
2024-04-03T07:05:00.000+00:00,Wednesday,189.94,29.71,New Jersey
2024-04-03T07:10:00.000+00:00,Wednesday,141.78,22.17,New Jersey
2024-04-03T07:15:00.000+00:00,Wednesday,104.4,16.33,New Jersey
2024-04-03T07:20:00.000+00:00,Wednesday,191.37,29.93,New Jersey
2024-04-03T07:25:00.000+00:00,Wednesday,170.67,26.69,New Jersey
2024-04-03T07:30:00.000+00:00,Wednesday,110.05,17.21,New Jersey
2024-04-03T07:35:00.000+00:00,Wednesday,174.21,27.25,New Jersey
2024-04-03T07:40:00.000+00:00,Wednesday,139.39,21.8,New Jersey
2024-04-03T07:45:00.000+00:00,Wednesday,121.06,18.93,New Jersey
2024-04-03T07:50:00.000+00:00,Wednesday,160.9,25.16,New Jersey
2024-04-03T07:55:00.000+00:00,Wednesday,197.47,30.88,New Jersey
2024-04-03T08:00:00.000+00:00,Wednesday,150.7,23.57,New Jersey
2024-04-03T08:05:00.000+00:00,Wednesday,176.38,27.59,New Jersey
2024-04-03T08:10:00.000+00:00,Wednesday,141.29,22.1,New Jersey
2024-04-03T08:15:00.000+00:00,Wednesday,100.38,15.7,New Jersey
2024-04-03T08:20:00.000+00:00,Wednesday,190.06,29.73,New Jersey
2024-04-03T08:25:00.000+00:00,Wednesday,137.24,21.46,New Jersey
2024-04-03T08:30:00.000+00:00,Wednesday,170.41,26.65,New Jersey
2024-04-03T08:35:00.000+00:00,Wednesday,199.22,31.16,New Jersey
2024-04-03T08:40:00.000+00:00,Wednesday,183.99,28.78,New Jersey
2024-04-03T08:45:00.000+00:00,Wednesday,178.08,27.85,New Jersey
2024-04-03T08:50:00.000+00:00,Wednesday,187.34,29.3,New Jersey
2024-04-03T08:55:00.000+00:00,Wednesday,135.64,21.21,New Jersey
2024-04-03T09:00:00.000+00:00,Wednesday,193.83,30.32,New Jersey
2024-04-03T09:05:00.000+00:00,Wednesday,176.77,27.65,New Jersey
2024-04-03T09:10:00.000+00:00,Wednesday,193.86,30.32,New Jersey
2024-04-03T09:15:00.000+00:00,Wednesday,196.18,30.68,New Jersey
2024-04-03T09:20:00.000+00:00,Wednesday,195.42,30.56,New Jersey
2024-04-03T09:25:00.000+00:00,Wednesday,176.93,27.67,New Jersey
2024-04-03T09:30:00.000+00:00,Wednesday,158.87,24.85,New Jersey
2024-04-03T09:35:00.000+00:00,Wednesday,188.13,29.42,New Jersey
2024-04-03T09:40:00.000+00:00,Wednesday,155.5,24.32,New Jersey
2024-04-03T09:45:00.000+00:00,Wednesday,184.95,28.93,New Jersey
2024-04-03T09:50:00.000+00:00,Wednesday,118.65,18.56,New Jersey
2024-04-03T09:55:00.000+00:00,Wednesday,184.4,28.84,New Jersey
2024-04-03T10:00:00.000+00:00,Wednesday,102.46,16.02,New Jersey
2024-04-03T10:05:00.000+00:00,Wednesday,117.71,18.41,New Jersey
2024-04-03T10:10:00.000+00:00,Wednesday,131.59,20.58,New Jersey
2024-04-03T10:15:00.000+00:00,Wednesday,124.11,19.41,New Jersey
2024-04-03T10:20:00.000+00:00,Wednesday,124.02,19.4,New Jersey
2024-04-03T10:25:00.000+00:00,Wednesday,101.87,15.93,New Jersey
2024-04-03T10:30:00.000+00:00,Wednesday,129.06,20.18,New Jersey
2024-04-03T10:35:00.000+00:00,Wednesday,199.57,31.21,New Jersey
2024-04-03T10:40:00.000+00:00,Wednesday,133.29,20.85,New Jersey
2024-04-03T10:45:00.000+00:00,Wednesday,169.07,26.44,New Jersey
2024-04-03T10:50:00.000+00:00,Wednesday,160.5,25.1,New Jersey
2024-04-03T10:55:00.000+00:00,Wednesday,108.33,16.94,New Jersey
